dataset_id,num_tasks,task_ids,optimal_rtt,placement_plan,task_types
ds_00269,5,"(0, 1, 2, 3, 4)",2.45033840384415,"{'0': [2, 14], '1': [3, 15], '2': [11, 53], '3': [17, 84], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00367,5,"(0, 1, 2, 3, 4)",2.041157601643803,"{'0': [10, 49], '1': [12, 63], '2': [13, 64], '3': [11, 54], '4': [4, 23]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00616,5,"(0, 1, 2, 3, 4)",3.133520425436361,"{'0': [1, 4], '1': [5, 29], '2': [15, 78], '3': [11, 54], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00593,5,"(0, 1, 2, 3, 4)",4.8424393987522,"{'0': [12, 63], '1': [13, 67], '2': [1, 7], '3': [4, 22], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00568,5,"(0, 1, 2, 3, 4)",2.182969255851071,"{'0': [0, 2], '1': [1, 4], '2': [12, 63], '3': [2, 14], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00771,5,"(0, 1, 2, 3, 4)",5.9697693760607695,"{'0': [14, 69], '1': [13, 65], '2': [11, 54], '3': [1, 5], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00817,5,"(0, 1, 2, 3, 4)",1.2364141430758175,"{'0': [17, 83], '1': [10, 49], '2': [18, 93], '3': [14, 69], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00484,5,"(0, 1, 2, 3, 4)",3.8160476527247518,"{'0': [2, 14], '1': [15, 78], '2': [14, 71], '3': [17, 85], '4': [16, 82]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00526,5,"(0, 1, 2, 3, 4)",1.6845583088831284,"{'0': [1, 4], '1': [5, 29], '2': [15, 78], '3': [11, 55], '4': [13, 66]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00702,5,"(0, 1, 2, 3, 4)",1.440889799218,"{'0': [13, 65], '1': [16, 81], '2': [11, 56], '3': [4, 21], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00326,5,"(0, 1, 2, 3, 4)",0.9775400127616845,"{'0': [1, 6], '1': [5, 29], '2': [11, 53], '3': [11, 55], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00109,5,"(0, 1, 2, 3, 4)",2.0235757508659202,"{'0': [11, 55], '1': [15, 78], '2': [13, 65], '3': [2, 14], '4': [14, 75]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00880,5,"(0, 1, 2, 3, 4)",4.952725008024647,"{'0': [11, 55], '1': [17, 86], '2': [14, 71], '3': [1, 7], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00718,5,"(0, 1, 2, 3, 4)",1.3043096274932608,"{'0': [0, 2], '1': [15, 78], '2': [6, 30], '3': [2, 14], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00917,5,"(0, 1, 2, 3, 4)",1.6639703957039553,"{'0': [13, 65], '1': [11, 54], '2': [12, 63], '3': [14, 70], '4': [4, 23]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00797,5,"(0, 1, 2, 3, 4)",2.209565029230088,"{'0': [17, 85], '1': [15, 78], '2': [12, 63], '3': [14, 71], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00816,5,"(0, 1, 2, 3, 4)",2.131350004812873,"{'0': [1, 5], '1': [5, 29], '2': [18, 93], '3': [3, 17], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00226,5,"(0, 1, 2, 3, 4)",3.3601093362419423,"{'0': [16, 79], '1': [5, 29], '2': [11, 53], '3': [11, 54], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01102,5,"(0, 1, 2, 3, 4)",1.806569212985178,"{'0': [15, 78], '1': [14, 70], '2': [11, 55], '3': [4, 21], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00678,5,"(0, 1, 2, 3, 4)",0.678002870925102,"{'0': [0, 0], '1': [1, 5], '2': [16, 80], '3': [2, 14], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00805,5,"(0, 1, 2, 3, 4)",1.2645009215036311,"{'0': [16, 80], '1': [5, 29], '2': [4, 22], '3': [11, 56], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00765,5,"(0, 1, 2, 3, 4)",1.243333112811355,"{'0': [0, 0], '1': [11, 53], '2': [4, 24], '3': [14, 69], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01000,5,"(0, 1, 2, 3, 4)",2.635650771490649,"{'0': [14, 71], '1': [17, 87], '2': [13, 67], '3': [11, 58], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00576,5,"(0, 1, 2, 3, 4)",4.690289469492395,"{'0': [17, 83], '1': [13, 64], '2': [15, 78], '3': [11, 54], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00066,5,"(0, 1, 2, 3, 4)",1.1493576899288571,"{'0': [1, 5], '1': [17, 84], '2': [13, 65], '3': [14, 71], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00536,5,"(0, 1, 2, 3, 4)",3.2594205979595308,"{'0': [1, 4], '1': [13, 64], '2': [15, 78], '3': [11, 56], '4': [13, 66]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00679,5,"(0, 1, 2, 3, 4)",1.5090531994667318,"{'0': [17, 83], '1': [11, 54], '2': [15, 78], '3': [2, 14], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00681,5,"(0, 1, 2, 3, 4)",4.611348175514791,"{'0': [1, 6], '1': [4, 21], '2': [11, 56], '3': [14, 70], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00623,5,"(0, 1, 2, 3, 4)",1.9999696729182674,"{'0': [12, 63], '1': [16, 80], '2': [1, 6], '3': [4, 22], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01002,5,"(0, 1, 2, 3, 4)",1.7990932792197576,"{'0': [12, 63], '1': [11, 54], '2': [17, 84], '3': [4, 21], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00774,5,"(0, 1, 2, 3, 4)",5.57806051346019,"{'0': [15, 78], '1': [0, 0], '2': [13, 65], '3': [16, 80], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00928,5,"(0, 1, 2, 3, 4)",2.2431510940761665,"{'0': [0, 0], '1': [1, 4], '2': [15, 78], '3': [13, 64], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00604,5,"(0, 1, 2, 3, 4)",1.5225413330726085,"{'0': [2, 14], '1': [16, 81], '2': [4, 22], '3': [17, 86], '4': [17, 87]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00391,5,"(0, 1, 2, 3, 4)",1.2026338330930024,"{'0': [1, 9], '1': [4, 24], '2': [11, 56], '3': [1, 8], '4': [14, 72]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00403,5,"(0, 1, 2, 3, 4)",1.4882313564857386,"{'0': [14, 68], '1': [17, 88], '2': [1, 6], '3': [4, 22], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00739,5,"(0, 1, 2, 3, 4)",1.281898976396465,"{'0': [2, 14], '1': [11, 53], '2': [11, 54], '3': [17, 83], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01014,5,"(0, 1, 2, 3, 4)",2.750116119926212,"{'0': [2, 14], '1': [0, 0], '2': [16, 82], '3': [10, 52], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00767,5,"(0, 1, 2, 3, 4)",0.9053029347653991,"{'0': [17, 83], '1': [16, 79], '2': [13, 64], '3': [11, 54], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01008,5,"(0, 1, 2, 3, 4)",1.2320883815101051,"{'0': [0, 0], '1': [1, 5], '2': [12, 63], '3': [2, 14], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00596,5,"(0, 1, 2, 3, 4)",1.523489668307601,"{'0': [1, 4], '1': [11, 53], '2': [16, 80], '3': [11, 57], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00815,5,"(0, 1, 2, 3, 4)",2.8925809025196503,"{'0': [18, 93], '1': [14, 68], '2': [4, 21], '3': [1, 7], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00661,5,"(0, 1, 2, 3, 4)",1.8500864242496275,"{'0': [14, 71], '1': [4, 22], '2': [10, 51], '3': [1, 6], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00831,5,"(0, 1, 2, 3, 4)",4.133830473735267,"{'0': [11, 57], '1': [14, 73], '2': [16, 82], '3': [14, 72], '4': [13, 67]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00079,5,"(0, 1, 2, 3, 4)",0.8840678587177344,"{'0': [2, 14], '1': [3, 15], '2': [13, 65], '3': [11, 55], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00380,5,"(0, 1, 2, 3, 4)",4.243128705514376,"{'0': [11, 54], '1': [17, 84], '2': [14, 69], '3': [1, 5], '4': [16, 80]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00896,5,"(0, 1, 2, 3, 4)",2.249253710052312,"{'0': [11, 56], '1': [14, 70], '2': [13, 67], '3': [3, 16], '4': [14, 75]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00488,5,"(0, 1, 2, 3, 4)",1.1690445365946478,"{'0': [0, 1], '1': [1, 5], '2': [12, 63], '3': [16, 80], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00046,5,"(0, 1, 2, 3, 4)",5.379827970058162,"{'0': [11, 53], '1': [13, 65], '2': [13, 66], '3': [14, 71], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00971,5,"(0, 1, 2, 3, 4)",7.0835272726023035,"{'0': [1, 5], '1': [14, 69], '2': [16, 80], '3': [11, 54], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00419,5,"(0, 1, 2, 3, 4)",1.6662017290696491,"{'0': [16, 79], '1': [3, 16], '2': [15, 78], '3': [2, 14], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00019,5,"(0, 1, 2, 3, 4)",0.8676045830683393,"{'0': [11, 53], '1': [3, 15], '2': [13, 66], '3': [2, 14], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00290,5,"(0, 1, 2, 3, 4)",3.648477721870461,"{'0': [11, 56], '1': [17, 86], '2': [14, 71], '3': [1, 7], '4': [14, 70]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00198,5,"(0, 1, 2, 3, 4)",1.4865613924854566,"{'0': [0, 1], '1': [16, 81], '2': [16, 80], '3': [2, 14], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00035,5,"(0, 1, 2, 3, 4)",3.1907441634931732,"{'0': [0, 1], '1': [5, 29], '2': [4, 21], '3': [1, 7], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00959,5,"(0, 1, 2, 3, 4)",1.194893316379359,"{'0': [17, 83], '1': [3, 15], '2': [14, 68], '3': [2, 14], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00173,5,"(0, 1, 2, 3, 4)",5.08422639709166,"{'0': [17, 83], '1': [13, 65], '2': [1, 9], '3': [4, 24], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00913,5,"(0, 1, 2, 3, 4)",2.2027747789649013,"{'0': [13, 65], '1': [11, 55], '2': [1, 7], '3': [4, 22], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00180,5,"(0, 1, 2, 3, 4)",7.970537445332798,"{'0': [13, 65], '1': [11, 54], '2': [17, 84], '3': [1, 9], '4': [14, 69]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00161,5,"(0, 1, 2, 3, 4)",4.175932015342657,"{'0': [11, 60], '1': [4, 22], '2': [14, 75], '3': [1, 6], '4': [7, 37]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00231,5,"(0, 1, 2, 3, 4)",2.7772678457146927,"{'0': [1, 7], '1': [4, 22], '2': [3, 17], '3': [1, 6], '4': [14, 69]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00822,5,"(0, 1, 2, 3, 4)",2.299470530971252,"{'0': [13, 65], '1': [11, 57], '2': [14, 71], '3': [14, 73], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00154,5,"(0, 1, 2, 3, 4)",3.756414968367065,"{'0': [2, 14], '1': [11, 54], '2': [4, 20], '3': [16, 82], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00993,5,"(0, 1, 2, 3, 4)",6.607229166758641,"{'0': [17, 85], '1': [10, 52], '2': [1, 6], '3': [4, 22], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00683,5,"(0, 1, 2, 3, 4)",2.080865764734909,"{'0': [17, 83], '1': [17, 86], '2': [14, 70], '3': [17, 85], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00364,5,"(0, 1, 2, 3, 4)",0.891041316585176,"{'0': [2, 14], '1': [0, 1], '2': [4, 23], '3': [16, 80], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00223,5,"(0, 1, 2, 3, 4)",2.5976492569311214,"{'0': [14, 68], '1': [10, 50], '2': [1, 7], '3': [4, 21], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00511,5,"(0, 1, 2, 3, 4)",3.7557378549090252,"{'0': [1, 6], '1': [14, 70], '2': [11, 56], '3': [1, 7], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00202,5,"(0, 1, 2, 3, 4)",1.8570585070583694,"{'0': [16, 80], '1': [11, 58], '2': [14, 73], '3': [4, 22], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00089,5,"(0, 1, 2, 3, 4)",0.9265975052909011,"{'0': [11, 55], '1': [14, 68], '2': [13, 64], '3': [11, 53], '4': [11, 59]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00601,5,"(0, 1, 2, 3, 4)",2.0916066072983237,"{'0': [1, 7], '1': [4, 22], '2': [11, 56], '3': [14, 73], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00215,5,"(0, 1, 2, 3, 4)",1.660979465491679,"{'0': [0, 1], '1': [5, 29], '2': [4, 22], '3': [1, 6], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00138,5,"(0, 1, 2, 3, 4)",1.274384541893336,"{'0': [0, 2], '1': [1, 4], '2': [6, 30], '3': [2, 14], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01017,5,"(0, 1, 2, 3, 4)",4.527921704499082,"{'0': [10, 51], '1': [14, 69], '2': [12, 63], '3': [14, 71], '4': [16, 82]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00925,5,"(0, 1, 2, 3, 4)",1.1817575703395744,"{'0': [0, 0], '1': [16, 79], '2': [14, 71], '3': [1, 5], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00225,5,"(0, 1, 2, 3, 4)",2.4604920871451665,"{'0': [0, 0], '1': [5, 29], '2': [4, 21], '3': [1, 7], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00911,5,"(0, 1, 2, 3, 4)",1.7562319183334307,"{'0': [1, 7], '1': [4, 24], '2': [3, 18], '3': [1, 9], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00983,5,"(0, 1, 2, 3, 4)",3.7932006927788917,"{'0': [15, 78], '1': [10, 52], '2': [14, 72], '3': [4, 24], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00825,5,"(0, 1, 2, 3, 4)",1.2543907399398986,"{'0': [0, 0], '1': [16, 80], '2': [14, 72], '3': [1, 5], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00489,5,"(0, 1, 2, 3, 4)",2.1100258413218,"{'0': [16, 79], '1': [12, 63], '2': [15, 78], '3': [16, 80], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00071,5,"(0, 1, 2, 3, 4)",1.1762233315027502,"{'0': [1, 7], '1': [4, 21], '2': [3, 17], '3': [11, 55], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00982,5,"(0, 1, 2, 3, 4)",1.855503545482688,"{'0': [15, 78], '1': [11, 58], '2': [11, 56], '3': [4, 24], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00026,5,"(0, 1, 2, 3, 4)",0.9056046865700396,"{'0': [1, 4], '1': [5, 29], '2': [13, 64], '3': [14, 69], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00524,5,"(0, 1, 2, 3, 4)",4.170222015002462,"{'0': [2, 14], '1': [0, 0], '2': [4, 22], '3': [17, 85], '4': [16, 81]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00466,5,"(0, 1, 2, 3, 4)",1.6948799264521899,"{'0': [17, 84], '1': [13, 65], '2': [15, 78], '3': [11, 55], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00004,5,"(0, 1, 2, 3, 4)",5.695879699174258,"{'0': [2, 14], '1': [0, 2], '2': [4, 22], '3': [13, 67], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00370,5,"(0, 1, 2, 3, 4)",2.6556621493263033,"{'0': [11, 54], '1': [17, 84], '2': [14, 69], '3': [1, 9], '4': [16, 80]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00583,5,"(0, 1, 2, 3, 4)",7.114771564748388,"{'0': [14, 68], '1': [17, 84], '2': [1, 5], '3': [14, 69], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00230,5,"(0, 1, 2, 3, 4)",5.694514215253568,"{'0': [11, 54], '1': [17, 84], '2': [14, 69], '3': [1, 7], '4': [10, 50]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01086,5,"(0, 1, 2, 3, 4)",1.8880872715321662,"{'0': [14, 68], '1': [13, 67], '2': [10, 51], '3': [14, 72], '4': [11, 60]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00954,5,"(0, 1, 2, 3, 4)",3.353754208509821,"{'0': [15, 78], '1': [0, 1], '2': [4, 22], '3': [11, 54], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00757,5,"(0, 1, 2, 3, 4)",1.9924767813351996,"{'0': [17, 83], '1': [16, 79], '2': [13, 64], '3': [11, 54], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00498,5,"(0, 1, 2, 3, 4)",1.8450929367074165,"{'0': [11, 56], '1': [1, 4], '2': [15, 78], '3': [2, 14], '4': [14, 74]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00049,5,"(0, 1, 2, 3, 4)",0.6772491553153825,"{'0': [11, 54], '1': [16, 79], '2': [13, 66], '3': [2, 14], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00077,5,"(0, 1, 2, 3, 4)",3.756157747960078,"{'0': [17, 84], '1': [15, 78], '2': [13, 65], '3': [13, 66], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01088,5,"(0, 1, 2, 3, 4)",2.462935340169043,"{'0': [11, 53], '1': [14, 68], '2': [10, 51], '3': [2, 14], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01105,5,"(0, 1, 2, 3, 4)",0.4326242546517108,"{'0': [0, 1], '1': [5, 29], '2': [4, 24], '3': [1, 9], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00261,5,"(0, 1, 2, 3, 4)",1.2744511924995896,"{'0': [1, 7], '1': [4, 22], '2': [14, 70], '3': [1, 6], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01011,5,"(0, 1, 2, 3, 4)",2.2477954737084045,"{'0': [1, 6], '1': [4, 21], '2': [14, 69], '3': [1, 7], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00832,5,"(0, 1, 2, 3, 4)",1.014561456094258,"{'0': [12, 63], '1': [11, 58], '2': [14, 73], '3': [14, 75], '4': [14, 74]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00818,5,"(0, 1, 2, 3, 4)",0.8955227436741049,"{'0': [0, 1], '1': [1, 5], '2': [10, 49], '3': [17, 83], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00285,5,"(0, 1, 2, 3, 4)",2.4409839899238825,"{'0': [15, 78], '1': [10, 51], '2': [4, 20], '3': [1, 5], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00586,5,"(0, 1, 2, 3, 4)",1.0619298577672813,"{'0': [1, 6], '1': [11, 55], '2': [16, 81], '3': [11, 56], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00007,5,"(0, 1, 2, 3, 4)",4.5457512303415095,"{'0': [11, 53], '1': [16, 81], '2': [13, 66], '3': [13, 67], '4': [4, 23]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
